Activity,Duration_min,HeartRate_bpm,Weight_kg,Height_cm,MET,CaloriesBurned
Yoga,63.474539954851764,141.56163264506628,57.77097079207,164.0780297787287,2.5,154.92231256839014
Running,22.76159243968354,132.6465599512013,73.95408365694853,159.02761343941785,9.8,270.35110788858856
Yoga,47.270918813747194,150.61668336026403,66.40127719993518,167.09143501145547,2.5,140.75960918229865
Workout,27.93155402480555,114.9332028860334,63.67798489001865,179.70482027683687,6.0,165.0700887358563
Workout,45.54125500875024,86.25028627940837,57.49700287862138,156.47202372486765,6.0,233.95408013456438
Running,29.52006853089287,158.05225575805676,61.05390429948153,165.50272891315376,9.8,258.591376790049
Cycling,14.85577450284925,106.59626776822729,86.94872974791261,161.55203877005818,7.5,171.07159278082872
Walking,49.6754548190369,142.6651006875496,58.98699055132945,166.36365308073138,3.5,160.4104366570163
Running,35.291687561735564,141.27142166221037,70.7528830111578,165.05800119116094,9.8,384.4506584735387
Walking,45.71969881444919,88.4061701242002,63.648244197347736,191.3719819913254,3.5,157.3675676283387
Walking,31.423141287391246,156.22813543100062,70.40990377488845,179.8957745884758,3.5,168.11315872232234
Cycling,,115.83582013677577,75.04371047231886,149.19064479362768,7.5,103.86747634271994
Walking,61.66357194112513,131.37636554967403,60.75225808014708,155.99865237027493,3.5,233.0722360818014
Walking,54.735155108821765,121.0454359008611,73.51728111734147,157.22142741791387,3.5,243.15402556194778
Cycling,28.660780488935124,170.56478755582273,98.07967372407006,152.657245158722,7.5,378.2086562392565
Walking,41.395584269975956,163.58725520460158,71.81047993030046,151.31637019210865,3.5,170.94195435067712
Walking,60.84038966325874,84.69163540573194,84.36297757519756,163.2163357530522,3.5,268.19923704634
Walking,30.85923328275206,186.47067804770472,70.77255200127937,157.6031243598836,3.5,147.25012980863417
Running,33.96230989618896,113.0423316871201,53.81646053362992,156.09206333534036,9.8,293.5330010237407
,,182.56091692454595,68.30832796703581,185.20473977092797,9.8,526.1346257797193
,30.81817872890828,123.59476069650039,61.035394445480826,158.2912237924032,9.8,323.54932801857365
Cycling,57.14183993974045,121.47708234770163,57.848711632189115,160.568322721868,7.5,433.11511944845665
Workout,36.62198439385124,123.81680667305444,64.12897747517258,172.41456486992615,6.0,282.2226754154484
Walking,24.319282500120522,119.98025887551275,63.142999055254975,160.53471527925586,3.5,95.21618609381184
Walking,52.17277659747989,193.10991344558056,52.28090113048567,153.34326489548297,3.5,187.9694216043118
Cycling,17.157387011373064,128.09092001698414,97.50153901663751,162.4206029614827,7.5,201.0120442085234
Walking,80.29757122248427,122.44258918653276,74.69445097366636,185.08733422896103,3.5,360.68490275728294
Running,,131.9252689373236,67.93268295010537,160.18557909735077,9.8,784.9586450894271
Workout,50.26990953842031,105.81662007688237,66.07856133501167,155.8823326417015,6.0,
Yoga,48.586620436398036,169.92801335725628,79.42818343546276,169.2023033084902,2.5,168.29390163427817
Walking,47.64882835638597,93.22297910767172,89.90684434771393,161.9408551234003,3.5,208.6860904692094
Running,30.21810428162186,114.64978482321487,,192.38994127673044,9.8,349.1568657614642
,45.94619291361685,,66.45431245741185,157.131030482734,2.5,131.82809160203087
Workout,21.537347790843032,131.0588032691858,82.6717288637314,182.3373072021005,6.0,132.90511805662635
Yoga,50.07636836880362,143.73037956250116,66.70831091523033,176.63389549889044,2.5,137.27102719638617
Running,,168.32910291713574,70.22377771550121,161.18654696878107,9.8,678.0468235451897
Yoga,32.43827798033331,155.095038708312,77.01213104038206,164.96484705343605,2.5,130.0941344372545
Cycling,28.09796411690561,133.43690862852864,60.36225034550888,154.70120141455487,7.5,196.3581487544041
Yoga,15.750459507041803,182.23356624629497,40.08998723112923,159.61558470376988,2.5,
Walking,69.15910467131383,,59.779037296039775,161.11554170397665,3.5,265.32777095131127
Walking,29.68671932315577,127.49225897518618,74.27601115255263,166.57853531010457,3.5,85.66783329443874
Cycling,36.02521927966754,129.23899171243085,73.43061077261814,150.87319874025937,7.5,332.9850701251222
,,127.43945584957551,81.11204131295122,168.11484670336293,9.8,613.9916126897762
Walking,45.644152857798694,103.26973357597099,60.23802759356585,163.5413157870335,,190.7642058189474
Workout,54.93120191362139,90.40875437098754,,168.98107801012833,6.0,466.99106013382016
Walking,32.413401603233424,140.43003935947985,67.22081396542353,170.4730664224436,3.5,154.97450974301606
Walking,,,72.25295795076417,162.74064556144216,3.5,56.99045371924855
Running,13.726693820553677,177.695219724532,75.84335309953167,169.88197776891286,9.8,138.08183436452003
Yoga,28.41489534314307,128.186441919119,48.420012477275634,164.12823838574067,2.5,
Walking,20.96299050650752,123.71276856271274,52.9412336884769,172.43472989428065,3.5,96.27848585444265
Cycling,33.92766589384483,157.35849466006636,52.54291379519305,168.16125816359724,,241.350690641679
Yoga,66.15157621519965,140.05481593619305,77.86660621818584,166.8104150114604,2.5,261.07417600035546
Workout,32.45443588232622,125.61206430532378,61.33452065912926,163.97554023865933,6.0,170.19113790228963
Running,32.44698277330887,113.98170630588892,89.33098367989662,177.95815912950013,9.8,494.251518062647
Workout,39.67202447488423,200.0,65.0405116987071,169.05185229295023,6.0,273.1262011924787
Yoga,31.887500175758674,139.04464405654346,47.343513823021986,151.78537527001401,2.5,57.196427979767726
Yoga,38.65217528563612,157.1107394346099,56.93098987153779,160.2804923073612,2.5,107.20632682073172
Yoga,50.81738444962693,104.42636199416262,66.40851635863193,162.71415191673165,,143.41209232371708
Workout,57.69502109526628,115.55036533940813,71.18227837032175,164.98876839694194,6.0,419.89245552931305
Yoga,60.064263994780475,182.8086472072572,53.181947263011516,166.76707351226506,2.5,146.708270293489
Workout,81.13704441462039,164.92327348389088,71.82176926167526,155.5578328572319,6.0,602.3427941572174
,51.38718892344876,141.4405525933321,75.02651308455148,164.32002139585074,2.5,162.37796674585172
Cycling,84.68957802698618,120.46072770507442,57.308628805336035,161.85878652745131,7.5,642.2271699458942
Yoga,,124.1491057010856,88.62988654470976,175.8474424275396,2.5,86.05239228298284
Workout,81.8256980484917,113.09723161859677,58.60809171979332,155.04921690678725,6.0,517.2399540399742
Walking,32.392478915608194,,53.00146310941348,164.82621399991834,3.5,77.5926333801219
Yoga,34.35962138473929,153.09610460652536,46.64932982328151,158.1461488765954,2.5,47.08436411390547
Walking,37.60254905154253,143.47078056980146,79.64768838430595,183.62995915519792,3.5,156.17556773613245
Cycling,35.62758577682538,148.40197040855682,65.27459452815083,177.56613602653482,7.5,309.83424258441244
Running,41.71680793453006,,59.24856812642732,148.576420846094,9.8,387.5954219784503
Cycling,28.399439950231212,136.39097437832908,47.31033877481808,157.03786314914262,7.5,197.7508978446386
Yoga,56.59924346142744,119.19890587564664,60.32898891719644,173.7092329206772,2.5,131.7444895952994
Walking,28.943299307576407,111.81729843074234,93.57734465211334,169.572830480432,3.5,165.97787782097137
Walking,53.112207965057834,171.6765609035544,40.0,169.25931782646313,,136.73023576053632
Workout,70.5544723904753,133.03768242101856,57.4200991876094,166.9085270575959,,384.80959381706765
Walking,32.857952603845206,142.68635845716352,86.51340764050653,174.51199885067913,3.5,138.00598238912522
Workout,55.88766835958355,150.89385034643752,79.98767656483427,172.8097660439746,6.0,452.69013807159274
Running,51.183185778063695,133.3510221558256,58.152491980624625,162.09443860280498,9.8,480.60536814395675
Yoga,85.05773764439499,136.01581860062885,67.44314116322367,153.00741500073073,2.5,
Workout,29.903388703101,102.83437057615731,70.55524885633291,148.09934738806854,6.0,184.0709415734017
Running,55.901432336115676,107.59712428908537,66.6060629816872,163.96361274762899,9.8,601.0159960563725
,7.479778164468939,106.30463112178883,86.41340251531011,146.6009833575624,3.5,34.06717690783174
Walking,30.082831785263743,145.13646042051337,69.07705046549543,167.5099672367541,3.5,72.46921381810246
Running,47.06785675193816,131.77226632055164,78.62619549155644,161.9196846188259,9.8,3746.206048734396
Walking,67.86319938179562,,67.17918522914738,184.43911036461438,3.5,250.79250551922362
Running,,144.50247104088018,,168.43129272492305,,132.67376439148447
Workout,55.72181281482221,143.58641152385266,50.6910469597222,164.70774820437683,6.0,268.60308864941743
Workout,38.735530870340824,112.62585021751588,53.1814658083277,148.83830280269672,6.0,195.57469633498624
Running,9.569446932153749,129.30431138426815,62.00856971268793,152.37678914683997,,72.08175143882994
Workout,43.631736918975804,143.67854187651193,89.94097086817268,171.8135414226627,6.0,415.36033253750963
Workout,74.18322465956423,108.5411161470144,69.34893755450541,161.86903339010934,6.0,523.5360184410006
Workout,17.591546801767663,144.15566912239876,63.730542775222816,190.35375748039502,6.0,140.11459681588894
Cycling,37.80124569259633,137.52559010408905,79.86269595386777,164.1694870516474,7.5,373.21669405939235
Yoga,20.267220307208675,105.02000736247435,47.577395893979016,166.68922280138753,2.5,39.34325024044501
Walking,30.628341361799684,135.49491837495256,59.12365795822114,151.83103018522073,3.5,71.99321077724984
Cycling,68.64340287049266,139.14121466639762,57.35205615271951,174.47431565515316,7.5,479.6241494553901
,34.56951049017235,114.34997184653002,69.77649871361766,155.74279112584225,6.0,244.62391352013609
Running,68.03131475030654,116.31790875334477,75.7500355082476,170.24412081910688,9.8,849.4618530573814
Workout,62.181080958631725,104.78950172672026,70.65782662432676,173.1179331417063,6.0,475.836753234928
Yoga,32.74524173031104,118.77502577190265,70.84779779862694,165.95193259068026,2.5,59.644734582498174
Workout,29.94801078787535,129.6979497390713,60.66669056938465,182.56970935637304,6.0,186.27376537974027
Running,22.08002386370996,116.38694603264199,68.84911829739367,158.8929692834975,9.8,240.77298306168814
Yoga,21.382376116131915,92.87780254390282,54.92194555063532,181.75540213121548,2.5,50.44180923115741
Workout,47.06414789015686,,73.08966722009359,152.29053981400097,,346.044615755088
Yoga,39.60429369570069,119.56769732969994,58.99276394404015,172.99028491879636,2.5,93.52492330336648
Walking,27.527891301415867,150.4209677408063,51.54188527639551,163.57586518708544,3.5,60.10347419991944
Walking,9.024741557534423,144.86912286942328,65.45383322998502,157.9186740888673,3.5,8.082185372826814
,42.123575356444235,150.90552697187505,42.04260602786374,148.38721251267984,6.0,171.8002526236716
Yoga,30.60895641877334,111.5245275750258,82.69244086395209,162.39330856083188,2.5,77.05137166664673
Running,36.09404608835812,133.5387694769836,74.56518796294039,161.76184919819295,9.8,437.33060513447356
Workout,46.09323657396163,69.42383752496166,69.04363820297363,166.72906222954458,6.0,313.17708611888935
Walking,5.0,140.7230099545247,45.515783055263,172.2481497631074,3.5,-35.72526930974563
Walking,9.334507925817505,145.27244184751993,56.597717803119025,156.91533826894656,3.5,69.4904525060738
Workout,85.92886153610377,121.2093708034769,65.48670121846223,182.582676811706,6.0,564.2649214686624
Yoga,29.867789866007648,137.38574529304455,61.842742747697514,159.6146528769438,2.5,28.21494907675079
Walking,5.0,92.12689311574869,44.73722041463033,171.021939790274,3.5,17.991014598444263
Yoga,11.00119640967495,109.9733252400044,49.20285193356631,165.90167383263284,2.5,18.48597353119099
Walking,89.68934737282866,149.1362309608069,61.60286723703706,,3.5,295.94340880137025
Walking,25.940050794603202,142.78133196348935,49.60052721699401,165.4005718226503,3.5,81.24007021661403
Cycling,63.18030489794313,119.7036372238808,81.45664788659914,155.59712481829396,7.5,624.4639040761741
Walking,42.422359966744104,150.28405793511777,70.93446031286999,161.1243386742757,3.5,179.39773979394113
Running,,133.45745291999776,55.35843068913162,151.6024474670385,9.8,259.9446408703356
Workout,55.508909415261854,117.39447590194601,79.02985793618856,159.5072966387973,6.0,420.5745401784907
Workout,5.0,125.42931723491766,76.61247906408427,160.3333307298206,,37.99556257133376
Yoga,11.177347602867943,118.61455771721161,68.46750027664304,173.45221362771343,2.5,-0.5549824762636852
Walking,30.152979757208783,100.4056012295368,64.52496519843255,161.68074806652945,3.5,111.84375370646906
Running,13.141912034607834,161.41714514755253,61.41831430124193,160.51918376262628,9.8,144.98024259086003
Yoga,28.384444229920568,115.79938916768522,58.52073550662012,167.2004016665404,2.5,94.6238222014438
Cycling,57.07426091365656,109.19098214257721,48.95849696950576,166.80852609322562,7.5,371.05511802713727
Yoga,42.64273442671962,91.76629198716603,83.339945061176,159.08959328685046,2.5,175.14340799965365
Yoga,66.61234071019179,64.10080331027183,58.7538413747454,168.94228392518798,2.5,153.97784029570366
Walking,43.907505687034885,147.53742170297468,65.338407316548,163.21352802321945,3.5,146.85666360183657
Cycling,59.849216629890535,149.8402171759053,54.07702572439257,159.07336699344992,7.5,
Yoga,38.71859399743005,159.8259646148677,61.88659380068804,160.04521169061007,,89.50221231576492
Running,28.194490332804346,126.27401709574545,99.20932908643691,174.49350689351942,9.8,456.9941356809577
Running,69.61136111083776,121.95018681766012,56.28802515505727,160.34572006740441,9.8,654.9240609465276
Workout,25.812994241278666,117.30692216742148,82.38314929449862,167.61125336506143,6.0,253.07753123947305
Cycling,46.87689646248599,119.58605925404493,64.66633379415322,152.17599735619535,7.5,389.49563943699593
Cycling,55.377947264489464,157.99475876850468,73.15926156193575,176.15304998392259,7.5,510.5282757347467
Workout,56.82985408941713,129.33711878177604,79.93496306475502,159.17005725841508,6.0,431.84701108149017
Yoga,,,68.26720861287197,169.00289496743886,2.5,70.86452458074996
Cycling,61.03900811656531,118.94982920098991,60.77951412343652,162.48431871996902,7.5,471.9130142034293
,20.420895077854595,163.02119765551768,62.76690826061073,168.8883415779246,9.8,202.41071376208333
Running,56.21407310699988,82.38152801413152,63.17085822024394,169.43440220364693,9.8,571.0032024805819
Walking,50.703469420981975,99.48689563204886,87.37244668298496,,3.5,250.2844413344477
Cycling,56.37261323559797,139.49276310586396,47.19049067407531,146.3403545170573,7.5,333.41071395153244
Yoga,15.89992957801945,173.7652687807734,43.751276506486484,175.9101510940824,2.5,-0.19504782100309015
Workout,51.75859485468783,124.37249500603075,44.55136499362679,163.60097337699165,6.0,254.95206118723797
Workout,61.71187352816344,108.9407298568164,54.27282279713093,168.68006007174066,6.0,355.62122559340605
Yoga,43.86791566323481,155.0165676289586,73.40099692638034,171.91718689908268,2.5,130.81476391768294
Walking,23.627666407908464,138.0924610503725,74.13703150885037,160.4282585285697,3.5,94.08863819881356
Workout,58.3949522865598,162.25534529985612,57.70996830311951,170.1713545660446,6.0,336.533530456257
Cycling,42.2783925620154,97.74122288139145,64.65810166808193,157.5239790587576,7.5,344.6363120914646
Walking,6.511114723446084,160.29171215027316,51.604416378945984,168.87542856478547,3.5,13.598198802946495
